,loss,val_loss
0,0.13036644458770752,0.06596608459949493
1,0.042505428194999695,0.06083954498171806
2,0.036781586706638336,0.07562597095966339
3,0.03214768320322037,0.07326829433441162
4,0.028351495042443275,0.07646112143993378
5,0.0233218502253294,0.07070265710353851
6,0.019388051703572273,0.04693632945418358
7,0.017721092328429222,0.053799137473106384
8,0.01661241613328457,0.04135897755622864
9,0.015752369537949562,0.04713906720280647
10,0.015060142613947392,0.055823106318712234
11,0.014482896775007248,0.04130697250366211
12,0.013997675850987434,0.06180744990706444
13,0.013617567718029022,0.0545600987970829
14,0.013135441578924656,0.035348743200302124
15,0.012790576554834843,0.06157471984624863
16,0.012216630391776562,0.03313738480210304
17,0.012223171070218086,0.04734564200043678
18,0.011581888422369957,0.037016190588474274
19,0.01114588137716055,0.04265676811337471
20,0.010819298215210438,0.03194086253643036
21,0.010354715399444103,0.049591999500989914
22,0.010333330370485783,0.033659927546978
23,0.00964217446744442,0.04737033694982529
24,0.010006011463701725,0.03848235309123993
25,0.00939869787544012,0.04037081077694893
26,0.009546401910483837,0.04331479221582413
27,0.008982072584331036,0.03824695944786072
28,0.009080957621335983,0.036701686680316925
29,0.008771226741373539,0.04107825458049774
30,0.008833926171064377,0.03141160309314728
31,0.008563397452235222,0.044399067759513855
32,0.008519893512129784,0.029005510732531548
33,0.008268190547823906,0.041701026260852814
34,0.008274712599813938,0.029034782201051712
35,0.00815292913466692,0.03890145197510719
36,0.007943511940538883,0.032784994691610336
37,0.008010422810912132,0.039133470505476
38,0.007778330706059933,0.04142191261053085
39,0.007770493160933256,0.04178692027926445
40,0.00761182326823473,0.05000836029648781
41,0.0077380649745464325,0.04225115850567818
42,0.007338422350585461,0.0545220673084259
43,0.007659906521439552,0.04198199883103371
44,0.007180819287896156,0.057401660829782486
45,0.0075254300609230995,0.04138113185763359
46,0.007089017424732447,0.05240433290600777
47,0.007376980036497116,0.04183834046125412
