,loss,val_loss
0,0.05833274498581886,0.08278455585241318
1,0.026601547375321388,0.06535518169403076
2,0.02564595825970173,0.08721674233675003
3,0.022238368168473244,0.08831164240837097
4,0.023699870333075523,0.1030585989356041
5,0.022351058200001717,0.09081146121025085
6,0.02331678755581379,0.07370657473802567
7,0.022512288764119148,0.08727210015058517
8,0.02286618761718273,0.07201986759901047
9,0.02253551222383976,0.07640573382377625
10,0.022916866466403008,0.09057360887527466
11,0.022527890279889107,0.07218116521835327
12,0.02271106466650963,0.08429747819900513
13,0.022645853459835052,0.09423384815454483
14,0.022590164095163345,0.06911320984363556
15,0.022417547181248665,0.09616906940937042
16,0.02155255526304245,0.05885668843984604
17,0.015928132459521294,0.06659096479415894
18,0.009095057845115662,0.042805422097444534
19,0.007651961408555508,0.05289383977651596
20,0.007332532666623592,0.0366130992770195
21,0.007196917664259672,0.04448311775922775
22,0.007058274932205677,0.031902819871902466
23,0.006858714856207371,0.05544254928827286
24,0.007193020544946194,0.03398704156279564
25,0.0068267351016402245,0.05096320062875748
26,0.0072054993361234665,0.045654311776161194
27,0.006711768917739391,0.03442833945155144
28,0.007009921595454216,0.04151691496372223
29,0.006532931700348854,0.03354974463582039
30,0.006850295700132847,0.0341508612036705
31,0.006380572449415922,0.04423951730132103
32,0.006601025350391865,0.028544653207063675
33,0.006323901936411858,0.045889172703027725
34,0.006411574315279722,0.029623664915561676
35,0.006275007501244545,0.04278334230184555
36,0.00625686626881361,0.03000001609325409
37,0.006203719414770603,0.03483445197343826
38,0.006161553785204887,0.03951996937394142
39,0.00600450998172164,0.03822161257266998
40,0.005922134965658188,0.04406199976801872
41,0.005875498056411743,0.042395539581775665
42,0.005666897166520357,0.039387259632349014
43,0.005735407583415508,0.04587074741721153
44,0.005457326769828796,0.04975587874650955
45,0.005240471567958593,0.04949719458818436
46,0.00474846176803112,0.05710688978433609
47,0.004765632096678019,0.03754453361034393
