,loss,val_loss
0,0.0440228208899498,0.046223681420087814
1,0.02379499189555645,0.030927637591958046
2,0.018396154046058655,0.024423515424132347
3,0.015410765074193478,0.023694531992077827
4,0.012414338998496532,0.020547080785036087
5,0.009859059005975723,0.015709513798356056
6,0.009462476707994938,0.023146482184529305
7,0.00856079813092947,0.024128595367074013
8,0.008053088560700417,0.018879014998674393
9,0.0073914011009037495,0.019145263358950615
10,0.0069064307026565075,0.031130144372582436
11,0.006695509422570467,0.026144638657569885
12,0.006122959312051535,0.01563473977148533
13,0.005855091381818056,0.028181688860058784
14,0.0059256297536194324,0.023689618334174156
15,0.005601050797849894,0.021385349333286285
16,0.005427619908004999,0.017067985609173775
17,0.004910129588097334,0.022205881774425507
18,0.004867543466389179,0.016454240307211876
19,0.004579409956932068,0.014232856221497059
20,0.004381695296615362,0.017495131120085716
21,0.004199589136987925,0.01579304039478302
22,0.004350920673459768,0.018307143822312355
23,0.003973318263888359,0.010854983702301979
24,0.0036818080116063356,0.018239159137010574
25,0.003807801753282547,0.01364670880138874
26,0.00343552534468472,0.013176924549043179
27,0.003593973582610488,0.018523219972848892
28,0.003549052868038416,0.015202803537249565
29,0.0033801572863012552,0.021969836205244064
30,0.0032270478550344706,0.011138834059238434
31,0.002916790312156081,0.017360644415020943
32,0.0030887264292687178,0.014888354577124119
33,0.0028948280960321426,0.014901253394782543
