,loss,val_loss
0,0.044541191309690475,0.04488270729780197
1,0.022911477833986282,0.040029168128967285
2,0.017912954092025757,0.02816121280193329
3,0.01500125601887703,0.025345461443066597
4,0.01123304758220911,0.04714716970920563
5,0.010374448262155056,0.026016488671302795
6,0.008884478360414505,0.028534233570098877
7,0.008457114920020103,0.030717946588993073
8,0.007458802312612534,0.015753287822008133
9,0.007370391860604286,0.022317513823509216
10,0.006649307906627655,0.024893183261156082
11,0.006544383242726326,0.028509769588708878
12,0.005815715529024601,0.021481869742274284
13,0.0059050144627690315,0.031602226197719574
14,0.005627325735986233,0.02032945305109024
15,0.005351625848561525,0.024025093764066696
16,0.00535764591768384,0.018164904788136482
17,0.004749659448862076,0.016555076465010643
18,0.004828558769077063,0.019067760556936264
19,0.004318353720009327,0.02355799823999405
20,0.004761799704283476,0.01730176992714405
21,0.00400611013174057,0.021138684824109077
22,0.004573989659547806,0.02188738062977791
23,0.003785205539315939,0.024337947368621826
24,0.004073554649949074,0.02006041444838047
25,0.003497515106573701,0.02468344382941723
26,0.0038078881334513426,0.013723655603826046
27,0.0033578630536794662,0.028198914602398872
28,0.0035482870880514383,0.014642505906522274
29,0.0031421224121004343,0.030024968087673187
30,0.003231729380786419,0.012288310565054417
31,0.003072482068091631,0.019514990970492363
32,0.003221952822059393,0.019992966204881668
33,0.0028356388211250305,0.021940238773822784
34,0.0029645401518791914,0.03348488733172417
35,0.0028310627676546574,0.02268877439200878
36,0.002792277606204152,0.02933450974524021
37,0.0027165315113961697,0.02407613769173622
38,0.0027005341835319996,0.03776495158672333
39,0.002616774756461382,0.018285633996129036
40,0.0025581473018974066,0.025489823892712593
41,0.0025470061227679253,0.026444248855113983
42,0.0025086624082177877,0.02681468054652214
43,0.002366580767557025,0.021985821425914764
44,0.0023259075824171305,0.025400321930646896
45,0.002297761384397745,0.02255936712026596
46,0.0021316769998520613,0.023123104125261307
47,0.0023721721954643726,0.01854269579052925
48,0.0020263565238565207,0.024897897616028786
49,0.0022513321600854397,0.01854264922440052
50,0.00197124807164073,0.022987056523561478
