,loss,val_loss
0,0.06976722180843353,0.042491622269153595
1,0.033199675381183624,0.03787986934185028
2,0.023607555776834488,0.037970975041389465
3,0.02059413492679596,0.03340189903974533
4,0.017175007611513138,0.054571494460105896
5,0.016009435057640076,0.05147586762905121
6,0.014392714947462082,0.031110422685742378
7,0.013356227427721024,0.043526388704776764
8,0.012198400683701038,0.03700965270400047
9,0.011750882491469383,0.04514431953430176
10,0.011128745041787624,0.037128470838069916
11,0.010530548170208931,0.034111205488443375
12,0.010312801226973534,0.05159398540854454
13,0.009680858813226223,0.04389519244432449
14,0.009104646742343903,0.03391770273447037
15,0.008724389597773552,0.047181569039821625
16,0.0086660236120224,0.030707428231835365
17,0.008101426064968109,0.04711627587676048
18,0.007865124382078648,0.06117875501513481
19,0.007544973865151405,0.043322328478097916
20,0.007376981899142265,0.04705119505524635
21,0.007101308088749647,0.0428248792886734
22,0.0069921258836984634,0.03793924301862717
23,0.006483407225459814,0.05433683097362518
24,0.006479499861598015,0.039940472692251205
25,0.005857571493834257,0.040967632085084915
26,0.005717769265174866,0.05544140934944153
27,0.005161690060049295,0.034588661044836044
28,0.005213351920247078,0.041882313787937164
29,0.005003931932151318,0.03400801494717598
30,0.005113398656249046,0.032333310693502426
31,0.004544380586594343,0.0437571182847023
