nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,holiday,school,nat_demand_1st_inv_diff,T2M_toc_1st_inv_diff,QV2M_toc_1st_inv_diff,TQL_toc_1st_inv_diff,W2M_toc_1st_inv_diff,T2M_san_1st_inv_diff,QV2M_san_1st_inv_diff,TQL_san_1st_inv_diff,W2M_san_1st_inv_diff,T2M_dav_1st_inv_diff,QV2M_dav_1st_inv_diff,TQL_dav_1st_inv_diff,W2M_dav_1st_inv_diff,holiday_1st_inv_diff,school_1st_inv_diff
9.815982767673988,-0.2395768902218839,3.908817392342475e-06,-0.0002813707722263909,-0.12070453641554624,-0.436263882567634,-2.4336247769114594e-05,0.0003532136707201433,0.09742821353439024,-0.34168079496046944,-9.958512634838084e-06,0.0007372112288557568,0.22312509879447218,0.0033833665182286463,-0.0025075349121796574,1173.9079118681216,26.25637505853555,0.017872384260814583,-0.008950548461858755,11.81948601081932,24.232890433754385,0.017292062854955485,0.0032939715755526677,4.8565840952678485,23.240482789160026,0.016997779396956934,0.04867176600321842,1.4773248148545324,-0.0045362673100879745,0.0029701322014735096
-16.77848803448316,-0.17533161687714194,-1.1815124724426335e-05,0.00029864241976911617,-0.45330624039124695,-0.31930316470917736,-0.0001488544728890396,-0.0018380585991519234,0.01801184687144311,-0.13365817271446062,-6.998745608667366e-05,0.001019736397940781,0.13713569008254914,-0.0011953118371927462,-0.00043635963564883987,1157.1294238336384,26.08104344165841,0.01786056913609016,-0.008651906042089638,11.366179770428074,23.913587269045205,0.017143208382066448,0.0014559129764007443,4.874595942139291,23.106824616445564,0.01692779194087026,0.0496915024011592,1.6144605049370815,-0.005731579147280721,0.0025337725658246698
-29.362276762868742,-0.13979778300901524,-1.0080624625476412e-05,0.00021646330922700508,-0.5381509086217302,-0.27821669699896834,-0.00016519677622389277,-0.0026040696416906937,-0.15186066067410406,-0.0505572163641814,-0.00012822236212620556,0.0029128149803458493,0.07137253717624409,0.00030055447365202144,-0.00011725288532234352,1127.7671470707696,25.941245658649393,0.01785048851146468,-0.008435442732862633,10.828028861806343,23.635370572046238,0.016978011605842554,-0.0011481566652899494,4.722735281465187,23.056267400081385,0.016799569578744053,0.05260431738150505,1.6858330421133256,-0.005431024673628699,0.002416519680502326
-44.68039589820658,-0.10910211368569364,-2.459288911894766e-05,0.0005769738944541919,-0.4785916828005837,-0.24568465805445808,-0.0001552762799160291,-0.0023424171131757507,-0.24539025518334312,-0.07998358431622893,-0.00012755931004562946,0.00385511011251321,0.03989519248520036,-0.0030792207943893275,0.002015159293450559,1083.086751172563,25.8321435449637,0.017825895622345735,-0.00785846883840844,10.34943717900576,23.38968591399178,0.016822735325926524,-0.0034905737784656997,4.477345026281844,22.976283815765154,0.016672010268698426,0.056459427494018256,1.7257282345985259,-0.008510245468018027,0.004431678973952885
-48.82224203907764,-0.05663631712869488,-4.206101133691321e-05,0.0011776088406993206,-0.20019420962528217,-0.16148852427945973,-5.5334295458991246e-05,-0.0014046445144239891,-0.13819237810287843,-0.10104048703750207,-7.121624785925435e-05,0.00457775690934514,0.04812815072203325,1.1576083140586117e-05,0.0017963797543632677,1034.2645091334855,25.775507227835003,0.017783834611008822,-0.00668085999770912,10.149242969380477,23.22819738971232,0.016767401030467532,-0.00489521829288969,4.339152648178966,22.875243328727652,0.01660079402083917,0.06103718440336339,1.7738563853205591,-0.008498669384877441,0.006228058728316153
-30.358866275889604,-0.04224607840024709,-7.770677003669492e-05,0.0022373433360311445,0.007953793012231314,-0.12471831478514529,-4.508328300194278e-05,0.0001099462794335434,0.011731779554417524,-0.1108758865075773,-2.549678464516186e-05,0.004578880028212479,0.07332063759510359,-0.0014307040993695134,0.003604118548843303,1003.9056428575958,25.733261149434757,0.017706127840972127,-0.004443516661677975,10.157196762392708,23.103479074927176,0.01672231774746559,-0.004785272013456146,4.350884427733384,22.764367442220074,0.016575297236194008,0.06561606443157587,1.8471770229156628,-0.009929373484246955,0.009832177277159456
-22.639023828134963,-0.030255996838177337,-5.5117840170445125e-05,0.002003612740428651,0.0131714608752556,-0.10890054196657567,-4.223319572447523e-05,-0.0005276403668947188,0.14098930306964627,-0.09012148798533952,-3.9406181619340256e-05,0.0027900293912140233,0.09569462475678686,-0.0017754426605673347,0.0017459277177058893,981.2666190294608,25.703005152596578,0.01765101000080168,-0.002439903921249324,10.170368223267964,22.9945785329606,0.016680084551741116,-0.005312912380350865,4.49187373080303,22.674245954234735,0.016535891054574668,0.06840609382278989,1.9428716476724497,-0.011704816144814289,0.011578104994865345
-20.70148839835339,-0.03395875517783593,-8.195181725952895e-05,0.000780267839179935,0.00446206906635787,-0.13208387235258814,-3.7642658969042544e-05,-0.0017078584657397777,0.10519919104909625,-0.07415257030454145,-7.052609445028771e-05,-7.333190454549346e-05,0.09053782561986819,-7.295107534788963e-05,3.1342351553337615e-05,960.5651306311074,25.669046397418743,0.017569058183542152,-0.001659636082069389,10.174830292334322,22.86249466060801,0.016642441892772072,-0.007020770846090643,4.597072921852126,22.600093383930194,0.01646536496012438,0.0683327619182444,2.033409473292318,-0.011777767220162178,0.011609447346418682
-28.205850654415293,-0.07207165788774476,-6.352985573049767e-05,-0.002945748947220848,-0.31562157242137545,-0.17406592277403074,2.0515079270938144e-05,-0.0023179479107506506,-0.1472059633569825,-0.11442601510858037,-4.166944019863127e-05,-0.0013980549312670846,0.014342441440961097,0.00039970032744775317,0.0001442664358488903,932.3592799766922,25.596974739531,0.017505528327811656,-0.004605385029290238,9.859208719912946,22.68842873783398,0.01666295697204301,-0.009338718756841294,4.449866958495144,22.485667368821613,0.01642369551992575,0.06693470698697732,2.0477519147332788,-0.011378066892714426,0.011753713782267573
-12.102011740377254,-0.10087658205415267,3.782270168013339e-05,-0.004925915528315354,-0.6395617421683709,-0.21718907822367794,7.463742594416019e-05,-0.00189170514659079,-0.2214200862338365,-0.14640045181368277,5.187208198227616e-05,-0.00032669920144800634,-0.04083439929007331,-0.00112867356537348,4.504697597837882e-05,920.257268236315,25.496098157476844,0.01754335102949179,-0.00953130055760559,9.219646977744576,22.4712396596103,0.016737594397987172,-0.011230423903432084,4.228446872261307,22.339266917007933,0.016475567601908027,0.06660800778552932,2.0069175154432055,-0.012506740458087907,0.01179876075824595
19.97723888482248,-0.020572189876752637,0.00010620468711251862,-0.0038878497823587313,-0.4587359492587817,-0.12401581818421699,6.767996538984113e-05,-0.0020434867370580723,-0.007734348632280896,-0.11211183210998261,5.7206494595868365e-05,0.0003807904216347737,-0.011338563287539901,-0.0003280493235033845,-4.4860152718717176e-05,940.2345071211374,25.475525967600092,0.017649555716604308,-0.013419150339964322,8.760911028485793,22.347223841426086,0.01680527436337701,-0.013273910640490157,4.220712523629026,22.227155084897948,0.016532774096503895,0.0669887982071641,1.9955789521556657,-0.012834789781591291,0.011753900605527234
76.2451018287062,0.6931883862212683,9.331088586887188e-05,-0.0012286161432143623,1.7886632767221728,1.20957049584946,0.0003354034474156009,-0.0019951812450342255,2.1161140849582316,0.4591790003138143,0.00010267022984353947,-0.0038709982186361466,0.17110313237028035,0.0013662998805098287,-0.0004962101325056051,1016.4796089498436,26.16871435382136,0.01774286660247318,-0.014647766483178684,10.549574305207967,23.556794337275544,0.017140677810792614,-0.015269091885524382,6.336826608587257,22.68633408521176,0.016635444326347434,0.06311779998852794,2.166682084525946,-0.011468489901081461,0.011257690473021628
100.49582137256279,0.9363766418231454,-0.00018563695005616282,0.003431827924094073,2.3289973022517203,1.650752848881131,0.00019948036678543764,-0.0015347090651424754,1.8877741456958925,1.0396944245095139,7.000870501604322e-05,-0.008583214096900334,0.17088308545592415,-1.1581845274981014e-05,-0.000516841487904528,1116.9754303224063,27.105090995644506,0.017557229652417017,-0.01121593855908461,12.878571607459687,25.207547186156678,0.01734015817757805,-0.01680380095066686,8.22460075428315,23.726028509721278,0.016705453031363476,0.05453458589162761,2.33756516998187,-0.011480071746356442,0.0107408489851171
68.77111690152387,0.883876433436289,-0.00011272676199797408,0.003746329941147377,0.886150839466251,1.589835096307843,-4.2640986082026226e-05,-0.0012498331476709337,1.0951751194623278,1.2958036185733846,-7.748818356429168e-05,-0.008869234008030748,-0.0877993584332875,-4.5145805654477934e-05,0.0003361879455181482,1185.7465472239303,27.988967429080795,0.01744450289041904,-0.007469608617937234,13.764722446925937,26.79738228246452,0.017297517191496026,-0.01805363409833779,9.319775873745478,25.021832128294662,0.016627964847799184,0.04566535188359686,2.2497658115485826,-0.01152521755201092,0.011077036930635248
44.00952295212845,0.7669374605218959,-7.156821610861056e-06,0.0023138001493689824,-0.03024709658331859,1.3013505275901331,-6.918768934559656e-05,-0.0006135672447285633,0.019056661215507087,1.234156083106966,-0.00015938983113773499,-0.005259400547810365,-0.3816750420497657,0.00041309280042138834,-0.0006674870110838483,1229.7560701760588,28.75590488960269,0.01743734606880818,-0.005155808468568252,13.73447535034262,28.098732810054653,0.01722832950215043,-0.018667201343066354,9.338832534960986,26.25598821140163,0.01646857501666145,0.0404059513357865,1.868090769498817,-0.011112124751589531,0.0104095499195514
22.01686614336949,0.6151949074447896,3.9519745426986656e-05,0.0028346087620962275,-0.29414635933139144,1.0180376626371828,2.0554724765088717e-05,0.0022924560057749586,-0.4103438644345242,0.9457912807236364,-4.033240931532636e-05,-0.001476741382805781,-0.5053255150226462,-2.5475972187249604e-05,-0.001619866786739531,1251.7729363194283,29.37109979704748,0.017476865814235167,-0.0023211997064720245,13.440328991011228,29.116770472691837,0.017248884226915517,-0.016374745337291396,8.92848867052646,27.20177949212526,0.016428242607346124,0.038929209952980715,1.3627652544761708,-0.01113760072377678,0.008789683132811869
5.07677519111645,0.41091573165550965,9.417872037954835e-06,0.0037101212027322397,-0.2811433084503941,0.688298191470673,2.7799865775143603e-05,0.005723758404419076,-0.4588801704839476,0.5804874686486751,7.194608973775253e-05,0.0018219480443826368,-0.3876103078704636,0.000295881070436127,-0.0010212283438421502,1256.8497115105447,29.782015528702992,0.017486283686273123,0.0013889214962602152,13.159185682560834,29.80506866416251,0.01727668409269066,-0.010650986932872319,8.469608500042513,27.78226696077394,0.016500188697083876,0.040751157997363355,0.9751549466057072,-0.010841719653340654,0.007768454788969719
13.651839340124157,0.18333561550772315,-1.9553737240183785e-05,0.004128348104881271,-0.22748267391303834,0.3054885737502257,-1.4661261522549135e-05,0.007634199454218085,-0.37619768213042615,0.22026273553783726,7.344251434733169e-05,0.003618139123486357,-0.16013333847608635,0.0005659232466600139,-0.0004703944349637372,1270.5015508506688,29.965351144210715,0.01746672994903294,0.0055172696011414855,12.931703008647796,30.110557237912733,0.017262022831168112,-0.003016787478654233,8.093410817912087,28.002529696311775,0.016573631211431208,0.04436929712084971,0.8150216081296209,-0.01027579640668064,0.007298060354005981
-6.138107755350219,-0.04836271419752437,-4.054832134838759e-05,0.002544993385546054,-0.05831542691779529,-0.0821816191249393,-2.9439408374645942e-05,0.006545306037021983,-0.28167260478527745,-0.12103303114307015,2.4734260035572174e-05,0.004001615244899548,0.03884498827243138,0.00083433250919847,-8.756106987202125e-05,1264.3634430953186,29.91698843001319,0.01742618162768455,0.00806226298668754,12.87338758173,30.028375618787795,0.017232583422793466,0.0035285185583677496,7.81173821312681,27.881496665168704,0.01659836547146678,0.04837091236574925,0.8538665964020522,-0.00944146389748217,0.00721049928413396
-29.117241368371506,-0.28576409816124826,-2.8397616629270254e-05,-0.0008483415633313189,0.1782296661056479,-0.4776290050156995,1.511564575774967e-05,0.003095401512518675,-0.2505083398275734,-0.45628853157890503,7.556650652322591e-05,0.0015967076755309855,0.13496086885723985,0.00034545273144634425,-0.0008098905281190292,1235.246201726947,29.63122433185194,0.01739778401105528,0.007213921423356221,13.051617247835647,29.550746613772095,0.017247699068551215,0.006623920070886424,7.5612298732992365,27.4252081335898,0.016673931977990004,0.04996762004128024,0.9888274652592921,-0.009096011166035827,0.006400608756014931
-49.711035500908245,-0.6110458725538179,-1.1627554887204184e-05,-0.004483715796994032,0.08352508671338255,-0.935386679971075,5.9350375341056697e-05,-0.0008849931704642862,-0.5704581744676237,-0.7720467168183242,0.00013101786489166318,-0.0005867826243619428,0.1278986661734544,0.0008425638642364233,-0.0007122488126557405,1185.5351662260389,29.020178459298123,0.017386156456168075,0.0027302056263621894,13.13514233454903,28.61535993380102,0.01730704944389227,0.005738926900422138,6.990771698831612,26.653161416771475,0.01680494984288167,0.0493808374169183,1.1167261314327466,-0.008253447301799404,0.00568835994335919
-62.193220689931245,-0.9436577680341518,7.117497970422697e-05,-0.006574144320577165,-0.5403253673500578,-1.4591545433839197,-4.2533590567955095e-05,-0.0018203913201544565,-1.1150640231829945,-1.074375092231009,0.00013567912329810576,0.0007755503585421715,0.060576963708217066,0.0002800326125063199,-0.00015774186343985985,1123.3419455361077,28.076520691263973,0.017457331435872303,-0.0038439386942149757,12.594816967198973,27.1562053904171,0.01726451585332432,0.003918535580267681,5.875707675648618,25.578786324540467,0.016940628966179774,0.05015638777546047,1.1773030951409638,-0.007973414689293084,0.00553061807991933
-2.486809384587612,-1.0138641466730394,0.0002601241720240791,-0.006393562679664768,-1.1553931027818565,-1.7101713058374046,-1.779003883062439e-05,-0.0026295352917459344,-1.3151241403674896,-1.2053684819525956,8.596676664334395e-05,0.003031314156204662,0.014350551626697586,-0.0001466033369510243,1.586228454385219e-07,1120.85513615152,27.062656544590933,0.017717455607896383,-0.010237501373879743,11.439423864417117,25.446034084579697,0.017246725814493692,0.0012890002885217466,4.560583535281128,24.37341784258787,0.01702659573282312,0.05318770193166513,1.1916536467676613,-0.008120018026244109,0.0055307767027647685
29.419277084158622,-0.4714970682628929,0.000190704909006591,-0.004337692036095905,-0.008918347001050597,-0.7473795136552654,6.629715735245692e-05,-0.0027109742475983673,0.29890996545432114,-0.767191001845152,3.666730629687877e-05,0.0008222598517770699,0.1801679461385203,0.0006375625206101951,-0.0007259050334850648,1150.2744132356786,26.591159476328038,0.017908160516902975,-0.014575193409975647,11.430505517416066,24.69865457092443,0.01731302297184615,-0.0014219739590766206,4.859493500735449,23.60622684074272,0.017063263039119998,0.0540099617834422,1.3718215929061817,-0.007482455505633914,0.004804871669279703
9.140630076505657,-0.24182105723077643,5.669731162434088e-06,-0.0009292235224818849,0.038478591003397344,-0.41765816736777694,-7.372544014957048e-06,-0.0028772644505819017,0.18352400346349773,-0.35655032206202686,5.044053491083444e-06,-0.0020301010609964044,0.17851268805252335,0.00015528303686892196,-0.0007559359258002027,1159.4150433121843,26.34933841909726,0.017913830248065407,-0.015504416932457531,11.468984108419463,24.280996403556653,0.017305650427831193,-0.004299238409658523,5.043017504198947,23.249676518680694,0.01706830709261108,0.0519798607224458,1.5503342809587048,-0.007327172468764992,0.0040489357434795
-21.311564746026185,-0.1730404082719849,-1.7035511122041124e-05,0.0001505856291865174,-0.43301645545575657,-0.32132442089021696,-0.00014533246922485016,-0.003518435738872373,-0.025132111577583577,-0.13575805010751,-9.275078133029748e-05,-0.002084934131637353,0.08126451982265295,-0.0003206892482823637,-7.542636350331357e-05,1138.1034785661582,26.176298010825278,0.017896794736943368,-0.015353831303271014,11.035967652963707,23.959671982666435,0.01716031795860634,-0.007817674148530896,5.017885392621364,23.113918468573182,0.01697555631128078,0.04989492659080844,1.631598800781358,-0.007647861717047356,0.003973509379976187
